age,income,credit_score,loan_amount,loan_term,previous_defaults,bureau_score,external_data_score,loan_purpose_Business,loan_purpose_Education,loan_purpose_Home,loan_purpose_Personal,repayment_behavior_Good,repayment_behavior_Poor
48,67315,437,14145,24,4,590,42,False,True,False,False,True,False
58,61347,380,400380,48,3,447,20,True,False,False,False,False,False
28,161727,457,224939,24,4,565,42,False,True,False,False,False,False
55,58498,410,398345,48,3,456,10,False,True,False,False,True,False
25,164233,603,428030,60,1,695,54,False,False,False,False,True,False
19,186353,676,135431,60,4,880,20,False,True,False,False,False,True
44,58032,412,69557,48,4,308,45,False,True,False,False,False,False
19,174721,812,255186,24,4,667,18,False,False,True,False,False,False
23,71415,842,251130,12,1,573,91,False,False,False,False,False,True
25,107132,715,9318,48,4,532,62,False,False,True,False,False,False
63,91116,656,10833,48,1,430,10,False,False,False,False,True,False
38,157815,406,374302,24,4,636,72,False,False,True,False,True,False
52,124843,800,38149,60,0,858,44,False,True,False,False,True,False
60,126102,444,200982,24,4,487,54,False,False,True,False,False,True
51,143777,377,401547,48,3,720,48,False,False,True,False,False,False
46,130545,366,28641,24,0,442,88,False,True,False,False,False,False
64,174648,308,340500,48,4,856,72,False,False,True,False,True,False
40,66015,728,207957,24,1,828,59,False,True,False,False,False,True
20,170823,326,344962,24,1,363,89,False,False,False,True,True,False
19,132036,792,44952,12,4,786,84,False,False,True,False,True,False
62,146044,566,23065,48,0,320,64,False,False,False,True,False,False
54,40008,474,217620,60,1,508,41,True,False,False,False,False,True
54,189330,558,292207,12,2,824,59,False,False,True,False,False,False
44,117406,403,201339,60,2,730,62,False,False,True,False,False,True
55,137358,520,97663,36,3,692,60,False,False,False,True,True,False
59,116393,735,334645,36,1,794,17,False,False,True,False,True,False
18,120356,736,398005,60,0,700,26,False,False,False,False,False,False
42,96946,736,415554,36,4,431,56,False,False,False,True,True,False
41,50348,414,191502,12,0,830,73,False,True,False,False,True,False
45,62215,548,217360,12,1,437,86,False,False,False,True,True,False
32,169233,821,101421,24,0,710,94,False,True,False,False,False,False
37,157145,731,311984,48,1,634,1,False,False,True,False,False,True
41,100863,355,418145,36,3,793,26,False,False,False,True,False,False
29,185847,326,282106,48,1,744,3,False,False,True,False,False,True
39,164966,566,408051,36,2,779,60,False,False,False,False,False,True
45,192677,738,185526,24,4,380,48,True,False,False,False,True,False
27,87616,638,146123,12,4,363,83,False,True,False,False,True,False
53,127803,781,470225,12,0,703,28,False,False,False,False,True,False
47,145604,520,441346,60,2,740,42,False,False,False,False,True,False
51,73014,325,259551,48,0,732,10,False,False,False,False,True,False
19,155440,440,293665,48,3,818,31,True,False,False,False,False,True
25,100820,723,19071,36,3,554,33,False,False,False,False,True,False
20,47228,450,482563,60,3,644,26,False,False,False,True,False,True
28,156260,408,36275,12,2,619,69,False,True,False,False,False,False
26,102428,630,413883,24,4,502,87,False,False,False,False,False,False
30,181888,713,14388,36,0,808,21,False,True,False,False,False,True
33,112067,508,260217,60,0,359,62,False,False,False,True,False,True
29,85776,739,477617,12,0,863,51,True,False,False,False,False,False
64,107640,837,243962,60,1,571,10,False,False,True,False,False,False
44,164375,755,364727,60,0,882,46,False,False,False,False,False,False
51,49320,351,48095,24,4,820,64,False,False,True,False,True,False
20,45963,476,272459,12,0,379,71,False,False,True,False,False,True
21,128835,355,61625,24,0,817,15,False,False,True,False,True,False
19,45494,417,377908,36,4,507,86,False,False,False,False,False,False
46,21881,606,235314,36,4,445,48,False,False,False,True,True,False
50,143313,590,164574,36,2,353,33,False,True,False,False,False,False
23,50461,637,483162,12,4,560,85,False,True,False,False,True,False
23,153595,383,344425,24,0,810,39,False,False,False,True,False,True
28,174536,533,437043,12,0,407,11,False,True,False,False,False,False
61,23262,636,188403,24,1,468,83,False,False,True,False,False,False
38,61269,404,44916,60,3,714,38,False,False,False,True,True,False
22,71428,321,209378,36,4,841,54,False,False,True,False,False,True
66,154563,588,375099,48,3,313,62,False,False,True,False,True,False
56,154585,829,438568,48,2,333,54,False,False,False,False,True,False
52,166826,374,55337,36,2,505,36,False,True,False,False,False,True
51,106005,617,29119,36,1,749,38,False,True,False,False,False,True
24,118682,685,278709,48,1,433,62,False,False,True,False,False,False
49,168246,419,319808,24,4,510,62,False,False,False,False,False,False
58,61505,523,454535,24,4,887,13,False,False,False,True,False,True
31,103732,721,99472,12,0,616,94,False,True,False,False,True,False
29,69056,555,413980,12,1,418,89,False,False,True,False,False,False
30,46026,774,446448,48,4,340,99,False,False,False,False,False,False
25,101441,673,276601,12,0,669,1,False,False,False,False,False,True
57,97928,767,489071,60,3,402,32,False,True,False,False,False,False
66,78047,493,371296,12,0,355,36,False,True,False,False,True,False
50,164282,461,290433,24,4,741,54,False,False,False,False,True,False
30,186742,331,188268,24,4,564,26,False,False,True,False,False,True
20,63395,623,384416,12,1,664,24,False,False,False,False,True,False
44,31434,646,440946,12,3,718,12,False,False,False,False,True,False
19,183187,677,422130,60,3,508,78,True,False,False,False,False,False
64,106483,578,71538,48,2,494,68,True,False,False,False,False,False
44,126511,749,136515,60,4,568,21,False,False,False,False,False,True
40,188279,690,480308,24,3,356,82,True,False,False,False,False,True
31,57034,548,64395,60,1,712,10,False,False,True,False,False,True
31,85867,628,92160,36,0,874,49,False,True,False,False,False,True
68,176697,358,291656,48,2,390,74,False,True,False,False,True,False
27,127441,807,344594,24,4,888,47,False,False,False,True,False,True
18,88681,760,410300,60,1,510,29,False,False,True,False,False,True
42,196604,329,182297,12,1,459,85,False,False,True,False,False,True
27,79821,633,475547,36,1,794,64,False,False,True,False,True,False
42,48054,766,379857,12,0,452,91,False,False,False,False,True,False
31,79010,552,238470,12,1,829,34,False,True,False,False,False,False
69,40655,419,219697,48,0,369,22,False,False,False,False,False,False
22,126616,759,393175,24,3,414,77,True,False,False,False,False,True
64,179882,373,290201,24,2,854,6,True,False,False,False,False,True
23,169001,474,350341,12,3,876,71,False,False,False,False,True,False
69,159993,510,86271,12,1,705,46,True,False,False,False,False,False
34,86471,373,400292,12,4,591,95,False,False,False,True,True,False
41,105280,535,139137,24,3,638,90,False,False,False,True,True,False
18,55098,598,226648,36,0,613,27,False,False,False,True,False,False
68,116261,338,89600,24,4,867,82,False,False,True,False,False,False
18,172131,474,483224,60,4,841,57,False,False,True,False,False,False
55,186812,619,379673,48,0,406,58,True,False,False,False,True,False
33,95791,467,162908,24,0,495,78,False,False,False,True,True,False
62,96981,602,195690,48,3,517,35,True,False,False,False,False,True
27,47302,347,39571,36,2,786,93,False,True,False,False,True,False
26,81720,460,91728,48,3,473,7,False,False,False,False,True,False
56,181771,326,304740,36,0,526,89,False,False,False,False,True,False
50,172364,697,278417,48,3,838,52,True,False,False,False,True,False
60,89521,315,59512,12,2,499,62,False,False,True,False,False,False
57,23969,632,369811,36,2,747,18,False,False,True,False,False,True
64,42692,658,309981,36,4,829,73,False,True,False,False,False,True
57,74615,840,50097,12,2,737,38,False,True,False,False,False,False
68,101932,312,449946,12,4,445,36,False,False,True,False,False,False
30,51315,824,305660,36,1,371,40,False,False,True,False,True,False
43,98863,588,162381,12,2,353,71,True,False,False,False,False,True
47,169351,751,448604,12,1,605,8,False,True,False,False,False,True
51,148406,755,346762,12,4,502,75,False,False,False,False,True,False
39,187973,805,465329,60,1,609,46,True,False,False,False,False,True
38,83610,565,195856,24,3,528,25,False,True,False,False,False,False
50,156132,815,242528,48,3,366,62,False,True,False,False,False,True
24,32126,490,324846,60,2,539,1,False,True,False,False,True,False
35,47586,370,27205,36,1,766,56,False,False,False,True,False,False
58,169886,789,387784,48,3,393,57,True,False,False,False,False,False
24,166702,775,354736,60,4,686,65,False,False,False,True,True,False
59,51480,635,472437,60,1,662,19,False,True,False,False,False,True
21,122484,576,493267,24,4,638,19,True,False,False,False,False,True
19,196284,836,495471,48,4,354,49,False,False,True,False,True,False
69,28640,438,204151,60,4,506,1,True,False,False,False,False,False
67,48333,600,419976,36,4,729,37,False,False,False,False,False,False
61,142961,514,169586,36,4,670,6,False,False,False,True,False,True
65,85439,846,84023,48,3,466,2,False,False,True,False,True,False
61,158562,343,79155,60,4,300,95,False,False,False,False,False,False
50,98858,669,20376,12,3,492,30,False,True,False,False,False,True
37,179762,730,187503,36,1,451,14,True,False,False,False,False,False
44,193805,453,52547,24,1,451,95,True,False,False,False,False,True
36,163029,453,286658,60,1,536,9,False,False,True,False,False,False
25,168510,394,97776,12,3,543,40,True,False,False,False,False,True
69,70705,549,222972,24,4,828,18,True,False,False,False,False,False
65,188993,593,190751,36,2,483,32,False,False,False,False,False,True
60,93369,716,354005,24,0,703,88,False,False,False,True,True,False
40,102569,347,79264,12,4,547,63,False,True,False,False,True,False
29,23729,448,88460,48,4,739,37,False,False,False,True,False,True
32,131603,517,480214,60,1,413,51,False,False,True,False,False,False
37,145211,830,295299,24,1,822,14,False,False,False,False,True,False
62,129814,720,375555,48,0,307,86,False,True,False,False,True,False
26,77939,484,138485,48,4,553,62,False,False,False,True,False,False
29,20917,838,83872,60,4,870,35,False,False,False,False,False,True
41,68367,320,53061,48,2,305,96,False,False,True,False,True,False
69,71137,326,113263,36,2,313,88,True,False,False,False,True,False
52,167776,448,162517,12,4,433,17,True,False,False,False,False,False
56,116444,603,24874,12,0,666,32,False,False,False,False,False,True
61,159143,352,206513,60,0,782,9,True,False,False,False,False,False
35,168099,672,136735,36,3,628,54,False,True,False,False,True,False
35,186412,545,139266,24,3,560,55,False,False,False,False,True,False
66,71024,560,78185,24,3,465,96,False,False,False,True,False,True
56,35339,374,99240,36,4,712,4,True,False,False,False,True,False
52,148652,841,469227,24,0,873,32,False,False,False,False,False,True
44,65203,454,466198,12,2,772,85,False,True,False,False,False,True
26,78502,407,377174,48,4,621,11,False,False,True,False,True,False
49,89093,807,167372,12,1,618,15,False,False,False,True,False,True
49,170872,482,179224,24,2,306,40,True,False,False,False,True,False
47,185565,828,28908,24,0,786,66,False,False,True,False,False,True
54,134826,774,377029,48,1,842,10,False,False,True,False,False,True
19,23775,673,14780,60,0,529,17,True,False,False,False,False,False
53,157046,787,253792,12,1,698,62,True,False,False,False,True,False
19,167616,310,402599,48,2,686,48,True,False,False,False,True,False
69,128721,479,68805,48,4,503,20,True,False,False,False,True,False
28,52888,314,246147,24,1,610,58,False,False,False,True,False,True
43,88469,345,120637,24,3,379,28,True,False,False,False,False,False
40,148921,443,434667,24,4,767,75,True,False,False,False,True,False
59,33201,681,273634,12,0,504,73,False,True,False,False,True,False
49,27452,755,226767,48,2,873,13,True,False,False,False,True,False
40,158928,554,223580,12,1,595,68,False,False,False,False,True,False
26,74943,602,389832,36,1,475,38,False,False,False,True,False,False
51,183165,564,19281,24,0,558,77,True,False,False,False,False,False
23,78436,316,415071,36,0,320,80,False,False,True,False,False,False
42,108697,430,296694,24,4,477,25,False,False,True,False,True,False
29,117352,380,477699,60,2,626,64,False,False,False,False,False,False
36,149036,796,286090,24,4,499,81,False,False,True,False,False,False
37,44143,431,41894,36,0,645,12,False,True,False,False,True,False
33,93568,420,214483,60,0,667,55,False,False,True,False,True,False
38,47043,767,306743,24,4,340,83,False,True,False,False,False,False
54,75468,554,428556,48,4,630,40,False,False,False,False,False,False
40,41301,559,397297,24,2,452,63,False,False,False,True,True,False
35,131672,601,286253,36,0,323,87,False,True,False,False,False,True
63,168690,414,145111,36,4,645,74,True,False,False,False,True,False
54,162482,460,136438,36,0,824,27,False,True,False,False,False,True
34,35733,424,335433,48,2,626,72,False,False,True,False,False,True
31,35804,306,259477,36,2,482,76,False,True,False,False,False,False
67,39692,722,421749,60,3,522,18,True,False,False,False,False,False
61,68785,392,127603,36,1,414,33,False,False,False,False,False,True
20,187706,564,264966,48,0,577,97,False,False,False,True,False,False
32,45938,819,405077,48,3,439,47,False,True,False,False,False,False
32,177255,755,140701,60,4,428,78,False,True,False,False,True,False
25,23985,418,456797,36,1,498,71,False,True,False,False,False,True
34,86201,681,320034,48,2,613,97,True,False,False,False,True,False
19,178598,420,307606,12,3,651,7,False,True,False,False,True,False
33,36279,800,140546,24,0,746,48,False,True,False,False,False,True
45,110715,358,420721,24,2,377,3,False,False,False,False,True,False
51,21102,513,33704,60,4,701,10,False,False,False,True,False,False
