customer_id,age,income,credit_score,loan_amount,loan_term,previous_defaults,bureau_score,external_data_score,default_risk,loan_purpose_Business,loan_purpose_Education,loan_purpose_Home,loan_purpose_Personal,repayment_behavior_Good,repayment_behavior_Poor
1797,57,192870,507,239633,48,1,641,92,0,False,False,False,True,False,True
1798,42,73473,430,125424,36,0,603,3,1,True,False,False,False,False,False
1799,22,170952,325,455047,12,3,746,41,1,False,True,False,False,False,True
1800,28,64439,753,368399,60,4,795,1,1,False,False,False,False,False,True
1801,51,34308,485,325217,12,2,820,65,1,False,False,False,False,False,True
1802,41,111563,783,208997,12,0,484,70,0,True,False,False,False,True,False
1803,32,55081,350,249042,24,4,631,75,1,False,True,False,False,False,True
1804,55,29837,304,216560,24,3,875,50,1,False,True,False,False,True,False
1805,25,138128,459,230683,60,4,649,80,1,False,False,False,True,True,False
1806,22,187896,507,220547,12,1,619,97,0,False,True,False,False,False,True
1807,65,184145,556,248603,36,2,836,88,0,True,False,False,False,True,False
1808,43,132651,504,186374,12,0,711,59,0,False,True,False,False,False,False
1809,35,117624,310,282768,24,3,455,96,1,False,False,False,True,True,False
1810,23,177371,307,203343,12,2,832,74,1,False,False,False,False,False,True
1811,54,50063,708,291459,48,3,801,63,1,False,True,False,False,False,True
1812,65,89453,331,284566,48,4,785,25,1,True,False,False,False,False,False
1813,30,122166,839,175209,36,3,453,10,1,False,True,False,False,False,False
1814,45,34506,686,77663,60,3,367,77,1,False,False,True,False,True,False
1815,22,133604,527,106216,12,4,791,1,1,False,False,False,True,True,False
1816,30,46026,774,446448,48,4,340,99,1,False,False,False,False,False,False
1817,34,178744,506,255600,60,2,826,14,0,False,False,True,False,False,True
1818,67,189489,617,261492,48,0,468,21,0,True,False,False,False,False,True
1819,57,72413,647,476358,60,4,411,58,1,False,True,False,False,False,False
1820,62,85066,533,299887,60,2,762,38,0,False,False,False,True,False,False
1821,49,70971,343,497762,48,3,351,1,1,False,True,False,False,False,True
1822,46,178353,441,413852,24,3,554,84,1,False,True,False,False,False,True
1823,68,133978,475,489100,60,1,457,5,1,False,True,False,False,True,False
1824,20,179163,748,15108,12,4,599,44,1,False,True,False,False,False,False
1825,57,70494,381,209706,48,2,726,96,1,False,False,False,True,False,False
1826,51,123864,434,41180,24,2,606,65,1,False,False,True,False,False,False
1827,57,169682,476,286027,48,0,398,57,1,True,False,False,False,False,True
1828,44,152151,682,49400,36,2,420,45,1,False,False,True,False,True,False
1829,30,115386,542,182071,12,4,329,60,1,False,False,False,True,False,True
1830,62,197823,440,52951,36,2,529,66,1,True,False,False,False,False,False
1831,50,106126,756,405376,60,1,553,95,0,False,False,False,False,False,False
1832,23,182023,739,322406,60,3,703,47,1,False,False,True,False,False,False
1833,41,100863,355,418145,36,3,793,26,1,False,False,False,True,False,False
1834,36,98291,826,350277,36,2,330,9,1,False,False,False,True,False,False
1835,33,145659,718,147195,60,2,461,51,0,False,False,False,True,False,True
1836,57,27235,387,382250,24,2,731,94,1,True,False,False,False,True,False
1837,45,102733,307,164429,12,2,455,8,1,False,True,False,False,False,False
1838,50,82712,776,337640,48,1,622,5,0,False,False,False,False,False,False
1839,65,172545,514,169628,36,4,490,39,1,True,False,False,False,False,False
1840,58,145849,796,482007,12,1,475,68,0,True,False,False,False,False,True
1841,30,99823,802,329078,48,1,816,40,0,False,False,True,False,False,True
1842,60,124215,544,346030,48,1,823,36,0,False,False,False,False,False,False
1843,62,52230,777,35881,36,3,870,21,1,False,False,False,True,False,False
1844,42,104573,608,285553,24,1,638,97,0,True,False,False,False,False,False
1845,59,60644,530,453632,24,2,618,26,0,False,False,False,False,False,False
1846,53,199736,682,103171,12,1,410,75,1,False,False,True,False,False,False
1847,44,65203,454,466198,12,2,772,85,1,False,True,False,False,False,True
1848,55,86677,474,258189,60,4,316,86,1,False,False,False,False,False,False
1849,24,176497,414,428873,24,3,519,56,1,False,False,False,True,False,False
1850,22,143246,689,222815,12,4,786,57,1,True,False,False,False,False,False
1851,60,104817,610,316095,60,4,604,59,1,False,True,False,False,False,True
1852,62,89806,599,275896,48,3,816,7,1,False,False,True,False,False,False
1853,68,62814,317,122339,12,2,428,42,1,False,False,False,True,False,True
1854,48,90219,311,411656,60,2,323,13,1,False,True,False,False,True,False
1855,40,190956,703,49864,24,2,840,84,0,False,False,True,False,False,True
1856,59,115345,531,185763,48,3,431,79,1,False,False,False,True,False,False
1857,27,120088,577,77035,12,1,855,34,0,True,False,False,False,False,True
1858,49,89322,652,91675,24,0,620,53,0,False,False,True,False,False,False
1859,60,41650,602,478519,48,1,796,46,0,False,True,False,False,False,True
1860,47,114242,840,289487,36,1,681,57,0,False,False,False,True,False,True
1861,56,160262,769,229320,24,4,515,61,1,False,False,False,False,True,False
1862,48,58196,376,24673,36,0,842,89,1,False,False,False,True,False,True
1863,35,190521,820,196026,12,2,310,56,1,False,True,False,False,True,False
1864,53,190733,323,190770,60,1,381,29,1,False,True,False,False,True,False
1865,19,49709,314,362168,12,3,455,92,1,False,False,False,False,False,True
1866,31,100428,824,31520,24,1,465,14,0,False,True,False,False,False,True
1867,30,29943,646,250195,36,2,507,68,0,False,False,False,True,False,True
1868,46,194312,471,282928,36,1,323,71,1,False,False,True,False,True,False
1869,29,196832,626,384590,48,4,631,13,1,False,False,False,True,False,False
1870,56,41042,784,43079,12,4,861,17,1,False,True,False,False,False,False
1871,19,63894,788,49220,12,1,818,29,0,False,False,False,False,True,False
1872,49,157941,761,156563,24,4,810,81,1,False,False,False,False,True,False
1873,30,76759,677,117878,36,3,892,83,1,True,False,False,False,False,True
1874,63,125973,463,121583,24,0,540,90,1,False,False,False,False,False,True
1875,44,64306,671,53720,24,1,480,73,0,False,False,False,False,False,False
1876,66,128369,723,236876,36,3,592,2,1,False,True,False,False,False,False
1877,58,171990,776,19718,24,3,382,62,1,False,False,True,False,False,False
1878,34,48379,681,433813,36,3,865,20,1,False,False,True,False,False,True
1879,57,140667,454,328361,24,2,389,87,1,False,True,False,False,False,True
1880,48,154034,556,496567,60,1,738,82,0,False,False,False,False,True,False
1881,51,164923,367,367812,24,1,842,56,1,False,False,False,True,False,True
1882,41,137626,643,162904,24,1,492,90,0,False,False,True,False,False,False
1883,62,196819,576,453034,60,0,787,52,0,False,True,False,False,True,False
1884,52,145180,690,233470,12,3,648,25,1,False,False,False,True,False,True
1885,65,72349,748,411080,36,1,388,62,1,False,False,False,False,False,False
1886,23,165817,558,93378,48,4,422,17,1,False,True,False,False,False,True
1887,36,25730,606,13177,60,2,673,39,0,False,False,True,False,True,False
1888,47,164993,394,182187,12,0,346,10,1,False,False,False,True,False,True
1889,24,39023,763,389462,24,2,732,59,0,False,False,False,True,False,False
1890,27,196421,545,242307,12,3,445,25,1,False,False,True,False,True,False
1891,58,146796,486,454426,60,4,302,28,1,False,False,False,True,False,False
1892,49,101533,672,450170,24,3,829,90,1,False,False,True,False,True,False
1893,51,103286,705,116145,12,1,613,76,0,False,True,False,False,False,True
1894,45,61979,707,410060,48,2,626,61,0,True,False,False,False,False,True
1895,32,42837,424,210202,36,4,380,58,1,False,False,False,False,False,False
1896,47,166069,636,18418,36,2,452,44,0,False,True,False,False,False,True
1897,54,124975,640,170926,60,0,701,83,0,False,False,False,False,True,False
1898,46,196111,477,486860,24,4,787,23,1,False,False,False,False,False,True
1899,39,40923,469,474171,24,0,366,78,1,False,False,True,False,False,True
1900,21,28876,338,93075,36,4,388,17,1,True,False,False,False,False,True
1901,37,80973,368,442166,12,1,434,79,1,False,False,False,False,False,True
1902,49,153959,535,332371,24,2,501,85,0,False,False,False,False,False,True
1903,53,62422,680,411051,48,2,727,38,0,False,True,False,False,False,True
1904,67,71413,356,284677,48,3,478,30,1,True,False,False,False,False,True
1905,21,122484,576,493267,24,4,638,19,1,True,False,False,False,False,True
1906,44,153913,398,368601,24,4,378,32,1,False,False,False,False,False,False
1907,34,48756,826,374648,36,0,896,93,0,True,False,False,False,False,False
1908,29,91576,624,223930,60,4,832,86,1,False,True,False,False,False,True
1909,39,138248,760,408439,36,2,677,20,0,False,False,True,False,False,False
1910,34,30304,478,129202,60,4,464,64,1,False,False,False,False,False,True
1911,27,50341,418,15273,48,3,839,36,1,False,False,False,True,False,True
1912,18,155830,768,38519,60,3,454,65,1,False,False,False,False,False,True
1913,39,168082,848,160232,36,2,422,83,1,False,False,False,False,False,False
1914,43,147039,754,394168,24,2,898,43,0,False,False,True,False,True,False
1915,35,182730,325,472601,60,2,501,26,1,False,False,False,True,False,True
1916,67,152447,789,391684,36,4,339,7,1,False,False,False,True,False,True
1917,31,119485,307,489408,48,4,468,34,1,False,False,False,True,True,False
1918,64,42092,815,185060,60,1,369,36,1,False,False,True,False,False,False
1919,46,151562,832,408564,48,0,629,6,0,True,False,False,False,True,False
1920,29,23729,448,88460,48,4,739,37,1,False,False,False,True,False,True
1921,53,157046,787,253792,12,1,698,62,0,True,False,False,False,True,False
1922,52,138222,324,109471,60,1,792,86,1,False,True,False,False,False,True
1923,69,105216,724,109668,36,3,653,73,1,False,False,True,False,False,False
1924,29,103860,592,334663,60,4,627,60,1,True,False,False,False,False,False
1925,24,116870,484,357570,60,1,797,93,1,False,False,False,True,False,False
1926,46,41398,730,19629,48,3,718,64,1,False,False,False,True,False,True
1927,28,54650,616,316200,48,0,802,50,0,True,False,False,False,False,False
1928,50,172364,697,278417,48,3,838,52,1,True,False,False,False,True,False
1929,23,123889,623,125484,48,0,644,17,0,False,True,False,False,False,False
1930,64,23159,845,102275,36,2,676,60,0,False,False,True,False,False,True
1931,32,118162,375,438632,24,2,594,77,1,False,False,False,False,True,False
1932,49,122834,785,143966,12,3,587,81,1,False,True,False,False,True,False
1933,68,168137,387,51073,48,2,553,54,1,False,True,False,False,True,False
1934,28,41638,531,50693,48,4,733,10,1,False,True,False,False,True,False
1935,40,21073,306,187538,12,3,800,25,1,False,False,False,True,False,True
1936,43,197583,849,291487,48,1,384,18,1,True,False,False,False,False,False
1937,51,49320,351,48095,24,4,820,64,1,False,False,True,False,True,False
1938,63,54924,695,167246,60,3,861,79,1,False,False,False,True,False,False
1939,51,191806,520,449017,12,0,812,59,0,False,True,False,False,False,False
1940,46,88116,727,127388,36,2,815,27,0,False,False,True,False,False,False
1941,21,191097,442,245787,12,2,815,58,1,False,False,False,True,False,False
1942,34,22159,662,208508,24,2,796,61,0,False,False,False,False,False,True
1943,52,68940,681,119441,36,3,461,83,1,False,True,False,False,True,False
1944,30,99436,576,467552,60,4,826,79,1,False,False,False,True,True,False
1945,58,34678,570,105782,48,0,664,71,0,False,False,False,True,False,False
1946,56,198276,313,263019,12,2,843,43,1,False,True,False,False,True,False
1947,32,163093,597,244343,36,4,724,80,1,False,False,False,False,False,False
1948,46,157844,763,441142,12,1,874,88,0,True,False,False,False,False,True
1949,46,87163,826,339734,60,1,663,87,0,False,False,False,False,True,False
1950,28,174536,533,437043,12,0,407,11,1,False,True,False,False,False,False
1951,69,71137,326,113263,36,2,313,88,1,True,False,False,False,True,False
1952,49,181304,770,442991,24,1,322,5,1,False,False,False,True,False,False
1953,19,81497,392,439417,36,4,620,58,1,False,False,False,False,True,False
1954,64,120485,608,296517,12,4,809,39,1,False,False,False,False,False,True
1955,31,125468,351,294669,60,1,340,48,1,True,False,False,False,True,False
1956,37,20901,618,394860,48,2,603,94,0,False,False,False,True,False,True
1957,39,107980,480,371657,48,0,714,80,1,False,False,False,False,False,True
1958,28,127594,419,470867,60,2,749,20,1,True,False,False,False,False,False
1959,44,22881,342,134401,12,3,693,93,1,False,False,False,False,False,False
1960,20,49863,559,101643,60,1,893,81,0,False,False,False,True,True,False
1961,34,156694,496,166558,12,3,664,19,1,False,False,False,True,False,True
1962,61,152450,554,476820,36,1,728,60,0,False,False,True,False,False,False
1963,45,65201,635,154712,24,0,451,26,0,True,False,False,False,False,True
1964,46,79251,801,364838,12,2,558,79,0,False,True,False,False,False,True
1965,38,92572,554,197527,48,2,890,25,0,False,False,False,False,False,True
1966,64,59255,813,41136,48,1,522,15,0,False,False,False,True,True,False
1967,33,83212,541,460641,24,4,565,84,1,False,False,False,False,False,True
1968,54,70210,448,61539,12,3,529,94,1,False,False,False,False,False,True
1969,37,145629,598,217736,24,2,738,21,0,False,True,False,False,True,False
1970,23,42499,752,423158,36,2,449,47,1,False,False,False,True,True,False
1971,36,122552,692,73363,24,1,756,35,0,False,False,True,False,False,False
1972,22,81360,511,194668,36,4,435,44,1,True,False,False,False,False,True
1973,20,155675,837,86526,48,3,698,6,1,False,False,False,False,False,True
1974,18,147466,430,302399,36,4,442,75,1,False,True,False,False,True,False
1975,55,105473,628,198201,12,4,369,23,1,False,True,False,False,True,False
1976,32,163704,555,483739,12,1,353,39,1,True,False,False,False,False,False
1977,51,181679,778,123209,12,4,702,73,1,True,False,False,False,True,False
1978,52,111873,362,247723,12,3,851,18,1,False,False,False,True,True,False
1979,66,85756,610,460502,60,0,326,40,1,False,False,False,False,True,False
1980,42,198066,706,91437,36,0,598,36,0,False,False,False,False,True,False
1981,41,76344,404,152349,12,3,857,28,1,True,False,False,False,False,False
1982,29,158421,314,137715,24,1,619,64,1,False,False,True,False,False,True
1983,35,91154,558,383044,24,2,744,83,0,False,False,False,False,False,True
1984,32,47464,711,290873,60,1,397,94,1,False,True,False,False,False,True
1985,61,193696,558,484839,36,3,425,58,1,True,False,False,False,False,True
1986,33,141897,559,288962,36,4,357,38,1,False,False,False,False,False,True
1987,44,57344,344,70555,36,0,476,79,1,False,False,False,True,True,False
1988,25,103791,630,103979,60,4,584,44,1,True,False,False,False,False,True
1989,63,175371,464,58629,36,1,326,76,1,False,True,False,False,True,False
1990,42,199047,492,120296,36,3,750,2,1,False,False,False,True,False,True
1991,34,152534,820,322582,12,0,622,73,0,True,False,False,False,False,True
1992,46,140209,700,250821,36,3,549,35,1,True,False,False,False,True,False
1993,25,101441,673,276601,12,0,669,1,0,False,False,False,False,False,True
1994,32,110456,364,195701,12,0,389,46,1,False,False,False,True,True,False
1995,44,101788,686,301066,36,0,430,60,1,True,False,False,False,False,False
1996,63,191653,794,408036,24,1,824,63,0,False,True,False,False,False,False
1997,67,34175,714,430966,48,3,328,95,1,False,False,False,True,False,False
1998,69,157263,329,375266,24,2,843,92,1,False,False,False,False,False,True
1999,24,103434,565,107020,36,2,385,45,1,False,False,True,False,False,True
2000,20,104518,627,239618,36,2,357,57,1,True,False,False,False,False,True
2001,46,86537,791,173862,24,3,356,37,1,False,False,True,False,False,True
2002,61,135721,516,355549,36,4,693,7,1,True,False,False,False,True,False
